"","subjectid","activity","feature","axis","count","average"
"1919",10,"WALKING_DOWNSTAIRS","fBodyAccJerk","Y",76,-0.136430049069737
"1920",10,"WALKING_DOWNSTAIRS","fBodyAccJerk","Z",76,-0.318413482582895
"1921",10,"WALKING_DOWNSTAIRS","fBodyAccMag",NA,76,0.0792207096434211
"1922",10,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag",NA,76,0.0975023583657895
"1923",10,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag",NA,76,-0.514592501973684
"1924",10,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag",NA,76,-0.350063807368421
"1925",10,"WALKING_DOWNSTAIRS","fBodyGyro","X",76,-0.276932319118553
"1926",10,"WALKING_DOWNSTAIRS","fBodyGyro","Y",76,-0.307866357407895
"1927",10,"WALKING_DOWNSTAIRS","fBodyGyro","Z",76,-0.0556274782328947
"1928",10,"WALKING_DOWNSTAIRS","tBodyAcc","X",76,0.293067570973684
"1929",10,"WALKING_DOWNSTAIRS","tBodyAcc","Y",76,-0.00796296171973684
"1930",10,"WALKING_DOWNSTAIRS","tBodyAcc","Z",76,-0.147203079640132
"1931",10,"WALKING_DOWNSTAIRS","tBodyAccJerk","X",76,0.162117596776316
"1932",10,"WALKING_DOWNSTAIRS","tBodyAccJerk","Y",76,-0.0471189326630263
"1933",10,"WALKING_DOWNSTAIRS","tBodyAccJerk","Z",76,-0.159017900057895
"1934",10,"WALKING_DOWNSTAIRS","tBodyAccJerkMag",NA,76,0.0807891270531579
"1935",10,"WALKING_DOWNSTAIRS","tBodyAccMag",NA,76,0.203920987407895
"1936",10,"WALKING_DOWNSTAIRS","tBodyGyro","X",76,-0.214792485657895
"1937",10,"WALKING_DOWNSTAIRS","tBodyGyro","Y",76,-0.209075032047368
"1938",10,"WALKING_DOWNSTAIRS","tBodyGyro","Z",76,0.0185705924289474
"1939",10,"WALKING_DOWNSTAIRS","tBodyGyroJerk","X",76,-0.240681269881579
"1940",10,"WALKING_DOWNSTAIRS","tBodyGyroJerk","Y",76,-0.260294391473684
"1941",10,"WALKING_DOWNSTAIRS","tBodyGyroJerk","Z",76,-0.149589350406579
"1942",10,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag",NA,76,-0.447980033815789
"1943",10,"WALKING_DOWNSTAIRS","tBodyGyroMag",NA,76,-0.152114827155263
"1944",10,"WALKING_DOWNSTAIRS","tGravityAcc","X",76,0.000269903947368424
"1945",10,"WALKING_DOWNSTAIRS","tGravityAcc","Y",76,-0.500809950289474
"1946",10,"WALKING_DOWNSTAIRS","tGravityAcc","Z",76,-0.430106841905263
"1947",10,"WALKING_DOWNSTAIRS","tGravityAccMag",NA,76,0.203920987407895
"1948",10,"WALKING_UPSTAIRS","fBodyAcc","X",94,-0.15568407002766
"1949",10,"WALKING_UPSTAIRS","fBodyAcc","Y",94,-0.0453486459342553
"1950",10,"WALKING_UPSTAIRS","fBodyAcc","Z",94,-0.167720565738298
"1951",10,"WALKING_UPSTAIRS","fBodyAccJerk","X",94,-0.224406321511064
"1952",10,"WALKING_UPSTAIRS","fBodyAccJerk","Y",94,-0.204834484155319
"1953",10,"WALKING_UPSTAIRS","fBodyAccJerk","Z",94,-0.608062401276596
"1954",10,"WALKING_UPSTAIRS","fBodyAccMag",NA,94,-0.26415212812766
"1955",10,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag",NA,94,-0.243959095606383
"1956",10,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag",NA,94,-0.635936780212766
"1957",10,"WALKING_UPSTAIRS","fBodyBodyGyroMag",NA,94,-0.216170533457447
"1958",10,"WALKING_UPSTAIRS","fBodyGyro","X",94,-0.279913168488298
"1959",10,"WALKING_UPSTAIRS","fBodyGyro","Y",94,-0.0320616004574468
"1960",10,"WALKING_UPSTAIRS","fBodyGyro","Z",94,-0.333292724968085
"1961",10,"WALKING_UPSTAIRS","tBodyAcc","X",94,0.0527649645851064
"1962",10,"WALKING_UPSTAIRS","tBodyAcc","Y",94,-0.00996918448085106
"1963",10,"WALKING_UPSTAIRS","tBodyAcc","Z",94,-0.0960274569840426
"1964",10,"WALKING_UPSTAIRS","tBodyAccJerk","X",94,-0.0611686225797872
"1965",10,"WALKING_UPSTAIRS","tBodyAccJerk","Y",94,-0.0755858276031915
"1966",10,"WALKING_UPSTAIRS","tBodyAccJerk","Z",94,-0.329429031698936
"1967",10,"WALKING_UPSTAIRS","tBodyAccJerkMag",NA,94,-0.244024120168085
"1968",10,"WALKING_UPSTAIRS","tBodyAccMag",NA,94,-0.119099904845064
"1969",10,"WALKING_UPSTAIRS","tBodyGyro","X",94,-0.117594995639362
"1970",10,"WALKING_UPSTAIRS","tBodyGyro","Y",94,-0.0271437773882979
"1971",10,"WALKING_UPSTAIRS","tBodyGyro","Z",94,-0.116271457001064
"1972",10,"WALKING_UPSTAIRS","tBodyGyroJerk","X",94,-0.292251941403191
"1973",10,"WALKING_UPSTAIRS","tBodyGyroJerk","Y",94,-0.320931955062234
"1974",10,"WALKING_UPSTAIRS","tBodyGyroJerk","Z",94,-0.259373486574468
"1975",10,"WALKING_UPSTAIRS","tBodyGyroJerkMag",NA,94,-0.570867661914894
"1976",10,"WALKING_UPSTAIRS","tBodyGyroMag",NA,94,-0.0346026444289362
"1977",10,"WALKING_UPSTAIRS","tGravityAcc","X",94,-0.0136775224468085
"1978",10,"WALKING_UPSTAIRS","tGravityAcc","Y",94,-0.496803222659574
"1979",10,"WALKING_UPSTAIRS","tGravityAcc","Z",94,-0.420996534048117
"1980",10,"WALKING_UPSTAIRS","tGravityAccMag",NA,94,-0.119099904845064
"1981",11,"LAYING","fBodyAcc","X",114,-0.98456178877193
"1982",11,"LAYING","fBodyAcc","Y",114,-0.972496611403509
"1983",11,"LAYING","fBodyAcc","Z",114,-0.972622444912281
"1984",11,"LAYING","fBodyAccJerk","X",114,-0.98600377631579
"1985",11,"LAYING","fBodyAccJerk","Y",114,-0.973684606491228
"1986",11,"LAYING","fBodyAccJerk","Z",114,-0.981433896666667
"1987",11,"LAYING","fBodyAccMag",NA,114,-0.975015850087719
"1988",11,"LAYING","fBodyBodyAccJerkMag",NA,114,-0.976033652982456
"1989",11,"LAYING","fBodyBodyGyroJerkMag",NA,114,-0.984774152719298
"1990",11,"LAYING","fBodyBodyGyroMag",NA,114,-0.960971205
"1991",11,"LAYING","fBodyGyro","X",114,-0.979306028333333
"1992",11,"LAYING","fBodyGyro","Y",114,-0.982650451842105
"1993",11,"LAYING","fBodyGyro","Z",114,-0.962309161842105
"1994",11,"LAYING","tBodyAcc","X",114,-0.352092179561403
"1995",11,"LAYING","tBodyAcc","Y",114,-0.494928339545614
"1996",11,"LAYING","tBodyAcc","Z",114,-0.54004887745614
"1997",11,"LAYING","tBodyAccJerk","X",114,-0.454297287447368
"1998",11,"LAYING","tBodyAccJerk","Y",114,-0.480279034950088
"1999",11,"LAYING","tBodyAccJerk","Z",114,-0.489667439594912
"2000",11,"LAYING","tBodyAccJerkMag",NA,114,-0.979917743508772
"2001",11,"LAYING","tBodyAccMag",NA,114,-0.976756504824561
"2002",11,"LAYING","tBodyGyro","X",114,-0.500005634287544
"2003",11,"LAYING","tBodyGyro","Y",114,-0.512001316928947
"2004",11,"LAYING","tBodyGyro","Z",114,-0.403939208438596
"2005",11,"LAYING","tBodyGyroJerk","X",114,-0.542011170149123
"2006",11,"LAYING","tBodyGyroJerk","Y",114,-0.516042433833333
"2007",11,"LAYING","tBodyGyroJerk","Z",114,-0.526622406149123
"2008",11,"LAYING","tBodyGyroJerkMag",NA,114,-0.98755886245614
"2009",11,"LAYING","tBodyGyroMag",NA,114,-0.95361846745614
"2010",11,"LAYING","tGravityAcc","X",114,-0.557198816929825
"2011",11,"LAYING","tGravityAcc","Y",114,-0.023873819122807
"2012",11,"LAYING","tGravityAcc","Z",114,-0.435786208175439
"2013",11,"LAYING","tGravityAccMag",NA,114,-0.976756504824561
"2014",11,"SITTING","fBodyAcc","X",106,-0.982435632264151
"2015",11,"SITTING","fBodyAcc","Y",106,-0.927275172264151
"2016",11,"SITTING","fBodyAcc","Z",106,-0.970369750660377
"2017",11,"SITTING","fBodyAccJerk","X",106,-0.981219846226415
"2018",11,"SITTING","fBodyAccJerk","Y",106,-0.967938046698113
"2019",11,"SITTING","fBodyAccJerk","Z",106,-0.982737234056604
"2020",11,"SITTING","fBodyAccMag",NA,106,-0.95079399754717
"2021",11,"SITTING","fBodyBodyAccJerkMag",NA,106,-0.973802232830189
"2022",11,"SITTING","fBodyBodyGyroJerkMag",NA,106,-0.986431600943396
"2023",11,"SITTING","fBodyBodyGyroMag",NA,106,-0.965255596509434
"2024",11,"SITTING","fBodyGyro","X",106,-0.987148194056604
"2025",11,"SITTING","fBodyGyro","Y",106,-0.982387281981132
"2026",11,"SITTING","fBodyGyro","Z",106,-0.955628293962264
"2027",11,"SITTING","tBodyAcc","X",106,-0.353103182358491
"2028",11,"SITTING","tBodyAcc","Y",106,-0.46816083989434
"2029",11,"SITTING","tBodyAcc","Z",106,-0.540605200113208
"2030",11,"SITTING","tBodyAccJerk","X",106,-0.452078715556604
"2031",11,"SITTING","tBodyAccJerk","Y",106,-0.483490240974151
"2032",11,"SITTING","tBodyAccJerk","Z",106,-0.487553801002736
"2033",11,"SITTING","tBodyAccJerkMag",NA,106,-0.976933680943396
"2034",11,"SITTING","tBodyAccMag",NA,106,-0.95327629509434
"2035",11,"SITTING","tBodyGyro","X",106,-0.51408170154717
"2036",11,"SITTING","tBodyGyro","Y",106,-0.528888744028302
"2037",11,"SITTING","tBodyGyro","Z",106,-0.438335185273585
"2038",11,"SITTING","tBodyGyroJerk","X",106,-0.542671933216981
"2039",11,"SITTING","tBodyGyroJerk","Y",106,-0.513918062557547
"2040",11,"SITTING","tBodyGyroJerk","Z",106,-0.515777795478302
"2041",11,"SITTING","tBodyGyroJerkMag",NA,106,-0.987887847924528
"2042",11,"SITTING","tBodyGyroMag",NA,106,-0.955924480188679
"2043",11,"SITTING","tGravityAcc","X",106,-0.0580527714150943
"2044",11,"SITTING","tGravityAcc","Y",106,-0.368038133167925
"2045",11,"SITTING","tGravityAcc","Z",106,-0.391564957386792
"2046",11,"SITTING","tGravityAccMag",NA,106,-0.95327629509434
"2047",11,"STANDING","fBodyAcc","X",94,-0.994690906808511
"2048",11,"STANDING","fBodyAcc","Y",94,-0.966104931276596
"2049",11,"STANDING","fBodyAcc","Z",94,-0.986814151489362
"2050",11,"STANDING","fBodyAccJerk","X",94,-0.992900007446809
"2051",11,"STANDING","fBodyAccJerk","Y",94,-0.98023642393617
"2052",11,"STANDING","fBodyAccJerk","Z",94,-0.989419468829787
"2053",11,"STANDING","fBodyAccMag",NA,94,-0.981879691595745
"2054",11,"STANDING","fBodyBodyAccJerkMag",NA,94,-0.988328913191489
"2055",11,"STANDING","fBodyBodyGyroJerkMag",NA,94,-0.992629244148936
"2056",11,"STANDING","fBodyBodyGyroMag",NA,94,-0.980007115319149
"2057",11,"STANDING","fBodyGyro","X",94,-0.979655416489362
"2058",11,"STANDING","fBodyGyro","Y",94,-0.994189287446809
"2059",11,"STANDING","fBodyGyro","Z",94,-0.981535874574468
"2060",11,"STANDING","tBodyAcc","X",94,-0.358631657978723
"2061",11,"STANDING","tBodyAcc","Y",94,-0.490686210180851
"2062",11,"STANDING","tBodyAcc","Z",94,-0.547534671595745
"2063",11,"STANDING","tBodyAccJerk","X",94,-0.458258816031915
"2064",11,"STANDING","tBodyAccJerk","Y",94,-0.483507591509681
"2065",11,"STANDING","tBodyAccJerk","Z",94,-0.495439452903298
"2066",11,"STANDING","tBodyAccJerkMag",NA,94,-0.98904816893617
"2067",11,"STANDING","tBodyAccMag",NA,94,-0.982579602765957
"2068",11,"STANDING","tBodyGyro","X",94,-0.504778323414894
"2069",11,"STANDING","tBodyGyro","Y",94,-0.535378488053192
"2070",11,"STANDING","tBodyGyro","Z",94,-0.449788921638298
"2071",11,"STANDING","tBodyGyroJerk","X",94,-0.543104879755319
"2072",11,"STANDING","tBodyGyroJerk","Y",94,-0.517585422680851
"2073",11,"STANDING","tBodyGyroJerk","Z",94,-0.52156824687234
"2074",11,"STANDING","tBodyGyroJerkMag",NA,94,-0.993003675106383
"2075",11,"STANDING","tBodyGyroMag",NA,94,-0.978524724468085
"2076",11,"STANDING","tGravityAcc","X",94,-0.0190324310638298
"2077",11,"STANDING","tGravityAcc","Y",94,-0.577065266702128
"2078",11,"STANDING","tGravityAcc","Z",94,-0.431117415106383
"2079",11,"STANDING","tGravityAccMag",NA,94,-0.982579602765957
"2080",11,"WALKING","fBodyAcc","X",118,-0.415118521694915
"2081",11,"WALKING","fBodyAcc","Y",118,-0.0898273360674576
"2082",11,"WALKING","fBodyAcc","Z",118,-0.569748152542373
"2083",11,"WALKING","fBodyAccJerk","X",118,-0.45360415440678
"2084",11,"WALKING","fBodyAccJerk","Y",118,-0.205989564655085
"2085",11,"WALKING","fBodyAccJerk","Z",118,-0.720079242118644
"2086",11,"WALKING","fBodyAccMag",NA,118,-0.521485027288136
"2087",11,"WALKING","fBodyBodyAccJerkMag",NA,118,-0.406281474915254
"2088",11,"WALKING","fBodyBodyGyroJerkMag",NA,118,-0.762744261101695
"2089",11,"WALKING","fBodyBodyGyroMag",NA,118,-0.604984033305085
"2090",11,"WALKING","fBodyGyro","X",118,-0.568951788305085
"2091",11,"WALKING","fBodyGyro","Y",118,-0.523385291271186
"2092",11,"WALKING","fBodyGyro","Z",118,-0.448423988050847
"2093",11,"WALKING","tBodyAcc","X",118,-0.0755100894915254
"2094",11,"WALKING","tBodyAcc","Y",118,-0.0344298292032203
"2095",11,"WALKING","tBodyAcc","Z",118,-0.318361307694915
"2096",11,"WALKING","tBodyAccJerk","X",118,-0.172772705355085
"2097",11,"WALKING","tBodyAccJerk","Y",118,-0.0843254912991525
"2098",11,"WALKING","tBodyAccJerk","Z",118,-0.367009779483051
"2099",11,"WALKING","tBodyAccJerkMag",NA,118,-0.402737243389831
"2100",11,"WALKING","tBodyAccMag",NA,118,-0.388029693559322
"2101",11,"WALKING","tBodyGyro","X",118,-0.31951991519661
"2102",11,"WALKING","tBodyGyro","Y",118,-0.28506789235678
"2103",11,"WALKING","tBodyGyro","Z",118,-0.174901876495809
"2104",11,"WALKING","tBodyGyroJerk","X",118,-0.316718408333898
"2105",11,"WALKING","tBodyGyroJerk","Y",118,-0.394705505444068
"2106",11,"WALKING","tBodyGyroJerk","Z",118,-0.292673843821186
"2107",11,"WALKING","tBodyGyroJerkMag",NA,118,-0.692202060847458
"2108",11,"WALKING","tBodyGyroMag",NA,118,-0.490082228389831
"2109",11,"WALKING","tGravityAcc","X",118,-0.0173162815254237
"2110",11,"WALKING","tGravityAcc","Y",118,-0.589143211864407
"2111",11,"WALKING","tGravityAcc","Z",118,-0.413399734483051
"2112",11,"WALKING","tGravityAccMag",NA,118,-0.388029693559322
"2113",11,"WALKING_DOWNSTAIRS","fBodyAcc","X",92,0.107550243604348
"2114",11,"WALKING_DOWNSTAIRS","fBodyAcc","Y",92,0.0255142657695652
"2115",11,"WALKING_DOWNSTAIRS","fBodyAcc","Z",92,-0.363125668586956
"2116",11,"WALKING_DOWNSTAIRS","fBodyAccJerk","X",92,-0.124402317588043
"2117",11,"WALKING_DOWNSTAIRS","fBodyAccJerk","Y",92,-0.153961534961957
"2118",11,"WALKING_DOWNSTAIRS","fBodyAccJerk","Z",92,-0.579564135978261
"2119",11,"WALKING_DOWNSTAIRS","fBodyAccMag",NA,92,-0.0234211513532609
"2120",11,"WALKING_DOWNSTAIRS","fBodyBodyAccJerkMag",NA,92,-0.135558375171739
"2121",11,"WALKING_DOWNSTAIRS","fBodyBodyGyroJerkMag",NA,92,-0.691285098478261
"2122",11,"WALKING_DOWNSTAIRS","fBodyBodyGyroMag",NA,92,-0.418364767930435
"2123",11,"WALKING_DOWNSTAIRS","fBodyGyro","X",92,-0.358249885369565
"2124",11,"WALKING_DOWNSTAIRS","fBodyGyro","Y",92,-0.504691009347826
"2125",11,"WALKING_DOWNSTAIRS","fBodyGyro","Z",92,-0.335339791521739
"2126",11,"WALKING_DOWNSTAIRS","tBodyAcc","X",92,0.217031094495652
"2127",11,"WALKING_DOWNSTAIRS","tBodyAcc","Y",92,0.0265012502161957
"2128",11,"WALKING_DOWNSTAIRS","tBodyAcc","Z",92,-0.21754854401087
"2129",11,"WALKING_DOWNSTAIRS","tBodyAccJerk","X",92,0.00314780019130435
"2130",11,"WALKING_DOWNSTAIRS","tBodyAccJerk","Y",92,-0.0507946209945652
"2131",11,"WALKING_DOWNSTAIRS","tBodyAccJerk","Z",92,-0.301115686379348
"2132",11,"WALKING_DOWNSTAIRS","tBodyAccJerkMag",NA,92,-0.162611681673913
"2133",11,"WALKING_DOWNSTAIRS","tBodyAccMag",NA,92,0.0885010112554348
"2134",11,"WALKING_DOWNSTAIRS","tBodyGyro","X",92,-0.249568861315217
"2135",11,"WALKING_DOWNSTAIRS","tBodyGyro","Y",92,-0.261094627051087
"2136",11,"WALKING_DOWNSTAIRS","tBodyGyro","Z",92,-0.130717568703261
"2137",11,"WALKING_DOWNSTAIRS","tBodyGyroJerk","X",92,-0.278233287383696
"2138",11,"WALKING_DOWNSTAIRS","tBodyGyroJerk","Y",92,-0.368310308713043
"2139",11,"WALKING_DOWNSTAIRS","tBodyGyroJerk","Z",92,-0.258931996601087
"2140",11,"WALKING_DOWNSTAIRS","tBodyGyroJerkMag",NA,92,-0.638522674565217
"2141",11,"WALKING_DOWNSTAIRS","tBodyGyroMag",NA,92,-0.268616594377174
"2142",11,"WALKING_DOWNSTAIRS","tGravityAcc","X",92,-0.00637554608695652
"2143",11,"WALKING_DOWNSTAIRS","tGravityAcc","Y",92,-0.563316206086957
"2144",11,"WALKING_DOWNSTAIRS","tGravityAcc","Z",92,-0.396721610597826
"2145",11,"WALKING_DOWNSTAIRS","tGravityAccMag",NA,92,0.0885010112554348
"2146",11,"WALKING_UPSTAIRS","fBodyAcc","X",108,-0.277041278916667
"2147",11,"WALKING_UPSTAIRS","fBodyAcc","Y",108,-0.171575010750926
"2148",11,"WALKING_UPSTAIRS","fBodyAcc","Z",108,-0.33272192685463
"2149",11,"WALKING_UPSTAIRS","fBodyAccJerk","X",108,-0.477091196481481
"2150",11,"WALKING_UPSTAIRS","fBodyAccJerk","Y",108,-0.446297122777778
"2151",11,"WALKING_UPSTAIRS","fBodyAccJerk","Z",108,-0.784616496296296
"2152",11,"WALKING_UPSTAIRS","fBodyAccMag",NA,108,-0.356044453148148
"2153",11,"WALKING_UPSTAIRS","fBodyBodyAccJerkMag",NA,108,-0.494815981574074
"2154",11,"WALKING_UPSTAIRS","fBodyBodyGyroJerkMag",NA,108,-0.809207416296296
"2155",11,"WALKING_UPSTAIRS","fBodyBodyGyroMag",NA,108,-0.465661521388889
"2156",11,"WALKING_UPSTAIRS","fBodyGyro","X",108,-0.494797213981481
"2157",11,"WALKING_UPSTAIRS","fBodyGyro","Y",108,-0.367477502491667
"2158",11,"WALKING_UPSTAIRS","fBodyGyro","Z",108,-0.702300303518518
"2159",11,"WALKING_UPSTAIRS","tBodyAcc","X",108,0.0124864501296296
"2160",11,"WALKING_UPSTAIRS","tBodyAcc","Y",108,-0.066741642037037
"2161",11,"WALKING_UPSTAIRS","tBodyAcc","Z",108,-0.155083307833333
"2162",11,"WALKING_UPSTAIRS","tBodyAccJerk","X",108,-0.17805275760463
"2163",11,"WALKING_UPSTAIRS","tBodyAccJerk","Y",108,-0.220690879370185
"2164",11,"WALKING_UPSTAIRS","tBodyAccJerk","Z",108,-0.400252778452778
"2165",11,"WALKING_UPSTAIRS","tBodyAccJerkMag",NA,108,-0.500036754259259
"2166",11,"WALKING_UPSTAIRS","tBodyAccMag",NA,108,-0.211093385953704
"2167",11,"WALKING_UPSTAIRS","tBodyGyro","X",108,-0.291711300178982
"2168",11,"WALKING_UPSTAIRS","tBodyGyro","Y",108,-0.16936871025
"2169",11,"WALKING_UPSTAIRS","tBodyGyro","Z",108,-0.315426706834907
"2170",11,"WALKING_UPSTAIRS","tBodyGyroJerk","X",108,-0.362477938743519
"2171",11,"WALKING_UPSTAIRS","tBodyGyroJerk","Y",108,-0.440721452730556
"2172",11,"WALKING_UPSTAIRS","tBodyGyroJerk","Z",108,-0.411624769071759
"2173",11,"WALKING_UPSTAIRS","tBodyGyroJerkMag",NA,108,-0.779220926759259
"2174",11,"WALKING_UPSTAIRS","tBodyGyroMag",NA,108,-0.316479099675926
"2175",11,"WALKING_UPSTAIRS","tGravityAcc","X",108,-0.0304184750925926
"2176",11,"WALKING_UPSTAIRS","tGravityAcc","Y",108,-0.633968878888889
"2177",11,"WALKING_UPSTAIRS","tGravityAcc","Z",108,-0.380149712009259
"2178",11,"WALKING_UPSTAIRS","tGravityAccMag",NA,108,-0.211093385953704
"2179",12,"LAYING","fBodyAcc","X",120,-0.95572806475
"2180",12,"LAYING","fBodyAcc","Y",120,-0.95095300575
"2181",12,"LAYING","fBodyAcc","Z",120,-0.951552817666667
"2182",12,"LAYING","fBodyAccJerk","X",120,-0.970781385
"2183",12,"LAYING","fBodyAccJerk","Y",120,-0.963963494416667
"2184",12,"LAYING","fBodyAccJerk","Z",120,-0.969931769916667
"2185",12,"LAYING","fBodyAccMag",NA,120,-0.943000347533333
"2186",12,"LAYING","fBodyBodyAccJerkMag",NA,120,-0.962050711333333
"2187",12,"LAYING","fBodyBodyGyroJerkMag",NA,120,-0.96293060975
"2188",12,"LAYING","fBodyBodyGyroMag",NA,120,-0.942935425083333
"2189",12,"LAYING","fBodyGyro","X",120,-0.962954235916667
"2190",12,"LAYING","fBodyGyro","Y",120,-0.953952697833333
"2191",12,"LAYING","fBodyGyro","Z",120,-0.951048811916667
"2192",12,"LAYING","tBodyAcc","X",120,-0.3476026235
"2193",12,"LAYING","tBodyAcc","Y",120,-0.483296200524
"2194",12,"LAYING","tBodyAcc","Z",120,-0.528246984583333
"2195",12,"LAYING","tBodyAccJerk","X",120,-0.441923371975
"2196",12,"LAYING","tBodyAccJerk","Y",120,-0.477447721876667
"2197",12,"LAYING","tBodyAccJerk","Z",120,-0.487500395971933
"2198",12,"LAYING","tBodyAccJerkMag",NA,120,-0.966212374666667
"2199",12,"LAYING","tBodyAccMag",NA,120,-0.942373681166667
"2200",12,"LAYING","tBodyGyro","X",120,-0.490372711365833
"2201",12,"LAYING","tBodyGyro","Y",120,-0.518713814433333
"2202",12,"LAYING","tBodyGyro","Z",120,-0.402482797108333
"2203",12,"LAYING","tBodyGyroJerk","X",120,-0.533119216108333
"2204",12,"LAYING","tBodyGyroJerk","Y",120,-0.503483950958333
"2205",12,"LAYING","tBodyGyroJerk","Z",120,-0.518922414974167
"2206",12,"LAYING","tBodyGyroJerkMag",NA,120,-0.966539893583333
"2207",12,"LAYING","tBodyGyroMag",NA,120,-0.933283154666667
"2208",12,"LAYING","tGravityAcc","X",120,-0.657525187316667
"2209",12,"LAYING","tGravityAcc","Y",120,-0.0855088290833333
"2210",12,"LAYING","tGravityAcc","Z",120,-0.34230037855
"2211",12,"LAYING","tGravityAccMag",NA,120,-0.942373681166667
"2212",12,"SITTING","fBodyAcc","X",102,-0.981832810588235
"2213",12,"SITTING","fBodyAcc","Y",102,-0.93440099627451
"2214",12,"SITTING","fBodyAcc","Z",102,-0.945271793529412
"2215",12,"SITTING","fBodyAccJerk","X",102,-0.977545118039216
"2216",12,"SITTING","fBodyAccJerk","Y",102,-0.965387555490196
"2217",12,"SITTING","fBodyAccJerk","Z",102,-0.978480217941176
"2218",12,"SITTING","fBodyAccMag",NA,102,-0.953295720980392
"2219",12,"SITTING","fBodyBodyAccJerkMag",NA,102,-0.972333355980392
"2220",12,"SITTING","fBodyBodyGyroJerkMag",NA,102,-0.978870420392157
"2221",12,"SITTING","fBodyBodyGyroMag",NA,102,-0.953486422745098
"2222",12,"SITTING","fBodyGyro","X",102,-0.972434443333333
"2223",12,"SITTING","fBodyGyro","Y",102,-0.961382972254902
"2224",12,"SITTING","fBodyGyro","Z",102,-0.955244030784314
"2225",12,"SITTING","tBodyAcc","X",102,-0.353780778529412
"2226",12,"SITTING","tBodyAcc","Y",102,-0.472185269426176
"2227",12,"SITTING","tBodyAcc","Z",102,-0.522984558990196
"2228",12,"SITTING","tBodyAccJerk","X",102,-0.449683217588235
"2229",12,"SITTING","tBodyAccJerk","Y",102,-0.476724205581569
"2230",12,"SITTING","tBodyAccJerk","Z",102,-0.490579613098627
"2231",12,"SITTING","tBodyAccJerkMag",NA,102,-0.97374019127451
"2232",12,"SITTING","tBodyAccMag",NA,102,-0.949846860784314
"2233",12,"SITTING","tBodyGyro","X",102,-0.508420635127451
"2234",12,"SITTING","tBodyGyro","Y",102,-0.517847583735294
"2235",12,"SITTING","tBodyGyro","Z",102,-0.439353158656863
"2236",12,"SITTING","tBodyGyroJerk","X",102,-0.535716138117647
"2237",12,"SITTING","tBodyGyroJerk","Y",102,-0.509047789127451
"2238",12,"SITTING","tBodyGyroJerk","Z",102,-0.514351181531373
"2239",12,"SITTING","tBodyGyroJerkMag",NA,102,-0.979326436764706
"2240",12,"SITTING","tBodyGyroMag",NA,102,-0.944338241176471
"2241",12,"SITTING","tGravityAcc","X",102,-0.0294873334313726
"2242",12,"SITTING","tGravityAcc","Y",102,-0.440295539066667
"2243",12,"SITTING","tGravityAcc","Z",102,-0.43382228
"2244",12,"SITTING","tGravityAccMag",NA,102,-0.949846860784314
"2245",12,"STANDING","fBodyAcc","X",122,-0.980058339836066
"2246",12,"STANDING","fBodyAcc","Y",122,-0.927813853032787
"2247",12,"STANDING","fBodyAcc","Z",122,-0.930683691967213
"2248",12,"STANDING","fBodyAccJerk","X",122,-0.973776536557377
"2249",12,"STANDING","fBodyAccJerk","Y",122,-0.954979062213115
"2250",12,"STANDING","fBodyAccJerk","Z",122,-0.974957680327869
"2251",12,"STANDING","fBodyAccMag",NA,122,-0.942479865901639
"2252",12,"STANDING","fBodyBodyAccJerkMag",NA,122,-0.962502302377049
